6,3009,
6,3008,
6,3009,
6,3009,
6,3009,
8,3000,
6,3008,
6,3008,
6,3010,
6,3008,
6,3008,
6,3008,
6,3009,
8,3010,
6,3008,
6,3008,
6,3007,
17,3016,
6,3010,
6,3008,
6,3008,
6,3008,
6,3009,
6,3010,
6,3008,
6,3008,
6,3008,
6,3008,
6,3010,
6,3008,
8,3001,
6,3008,
8,3009,
6,3010,
6,3009,
6,3008,
6,3008,
6,3009,
8,3010,
8,3008,
6,3008,
6,3008,
18,2972,
6,3009,
6,3008,
6,3008,
6,3011,
6,2999,
6,3011,
6,2996,
6,3014,
23,3010,
6,3015,
6,3006,
6,3008,
8,3002,
6,3008,
6,3009,
8,3011,
6,3008,
6,3008,
6,3008,
6,3009,
8,3011,
6,3008,
6,3009,
6,3009,
19,3023,
6,3010,
6,3008,
6,3009,
6,3008,
6,3008,
6,3010,
24,3027,
6,3006,
6,3007,
6,3009,
6,3010,
6,3008,
8,2998,
6,3007,
6,3009,
6,3011,
6,3009,
6,3009,
6,3008,
6,3009,
7,3014,
6,3008,
6,3008,
6,3011,
17,3020,
6,3009,
6,3007,
6,3008,
6,3007,
6,3008,
6,3009,
6,3008,
6,3007,
6,3007,
6,3007,
6,3010,
6,3008,
7,3000,
6,3008,
6,3008,
6,3010,
6,3008,
6,3007,
6,3007,
6,3007,
7,3010,
6,3008,
6,3007,
6,3007,
13,3023,
6,3009,
6,3009,
6,3008,
6,3008,
6,3008,
6,3010,
6,3008,
6,3008,
6,3008,
6,3008,
6,3010,
6,3009,
7,3001,
6,3008,
6,3009,
6,3010,
6,3008,
6,3009,
6,3009,
8,3008,
7,3011,
6,3008,
6,3008,
6,3008,
13,3022,
6,3010,
6,3008,
6,3008,
6,3008,
6,3009,
6,3010,
6,3008,
6,3008,
6,3008,
6,3009,
6,3011,
6,3009,
7,3001,
6,3008,
6,3008,
6,3011,
6,3008,
6,3008,
6,3008,
6,3008,
9,3012,
6,3009,
6,3008,
6,3008,
13,3021,
6,3009,
6,3009,
6,3009,
6,3008,
6,3009,
8,3011,
6,3008,
6,3006,
6,3008,
6,3009,
11,3043,
7,3018,
8,3006,
6,3012,
6,3006,
14,2998,
17,3025,
6,2993,
6,3009,
6,2998,
7,3013,
6,3008,
6,3008,
6,3008,
13,3025,
6,3010,
6,3009,
6,3008,
6,3009,
6,3009,
6,3010,
6,3009,
6,3008,
6,3008,
6,3009,
6,3010,
6,3008,
7,3000,
6,3008,
6,3009,
6,3010,
6,3009,
6,3008,
6,3008,
6,3008,
8,3014,
6,3008,
6,3008,
6,3008,
14,3048,
6,3007,
6,3008,
6,3011,
66,3015,
6,3008,
6,3010,
6,3009,
6,3009,
6,3008,
6,3009,
6,3010,
7,3049,
9,3018,
6,2994,
6,3015,
9,3028,
7,3025,
6,3000,
7,3011,
10,3007,
8,3012,
6,3008,
6,3009,
6,3008,
6,3009,
14,3007,
6,3007,
6,3009,
7,2998,
6,3009,
6,3009,
6,3009,
6,3008,
6,3008,
6,3010,
6,3010,
6,3009,
11,3023,
6,3002,
6,3009,
6,3010,
6,3008,
6,3008,
6,3007,
6,3008,
8,3012,
6,3008,
6,3008,
6,3008,
8,3009,
11,3004,
7,3017,
6,3007,
6,3008,
6,3009,
6,3010,
6,3008,
6,3008,
6,3007,
6,3008,
8,3011,
6,3008,
11,3045,
6,3002,
6,3009,
6,3010,
6,3009,
6,3009,
6,3008,
6,3009,
8,3014,
6,3008,
6,3008,
6,3008,
6,3008,
10,3004,
6,3002,
6,3008,
6,3008,
8,3009,
6,3010,
6,3009,
6,3008,
6,3008,
6,3009,
6,3010,
6,3008,
10,3014,
6,3002,
6,3009,
6,3009,
6,3008,
6,3008,
11,3009,
10,3011,
8,3009,
6,3007,
6,2994,
6,3018,
14,3002,
24,3004,
6,3014,
6,3001,
6,3007,
6,3009,
8,3012,
6,3008,
6,3008,
6,3007,
6,3009,
6,3010,
6,3008,
10,3014,
6,3004,
6,3009,
6,3010,
6,3009,
6,3009,
6,3008,
6,3009,
8,3012,
6,3007,
6,3008,
6,3007,
6,3009,
12,3004,
6,3007,
6,3008,
6,3007,
6,3009,
8,3012,
6,3009,
6,3010,
23,3005,
6,3008,
6,3010,
6,3009,
10,3014,
6,3003,
6,3007,
6,3010,
6,3008,
6,3008,
6,3007,
6,3008,
8,3011,
6,3008,
6,3007,
6,3008,
6,3009,
16,3004,
6,3008,
6,3008,
6,3008,
6,3009,
6,3010,
6,3008,
6,3008,
7,3014,
6,3009,
6,3010,
6,3008,
8,3017,
6,3000,
6,3009,
6,3010,
6,3009,
6,3008,
6,3008,
6,3008,
8,3012,
6,3009,
6,3009,
6,3008,
6,3008,
16,3006,
6,3008,
6,3008,
6,3008,
8,3009,
6,3010,
6,3009,
6,3009,
6,3007,
8,3009,
6,3009,
6,3008,
8,2999,
6,2999,
8,3009,
6,3010,
6,3008,
6,3008,
6,3008,
6,3008,
8,3014,
6,3008,
6,3008,
6,3009,
6,3009,
16,2998,
6,3008,
6,3008,
6,3008,
6,3009,
6,3010,
6,3008,
6,3007,
6,3008,
6,3009,
8,3011,
6,3008,
8,3009,
6,3000,
6,3009,
6,3010,
6,3009,
6,3009,
6,3008,
6,3009,
8,3013,
6,3005,
6,3008,
6,3009,
6,3008,
17,3017,
6,3008,
6,3008,
8,3008,
6,3020,
6,3009,
6,3013,
6,3002,
17,3017,
19,3010,
6,3002,
6,3007,
8,3009,
6,3002,
6,3008,
6,3011,
6,3008,
6,3008,
6,3008,
6,3009,
8,3012,
6,3008,
6,3009,
6,3009,
6,3010,
15,3017,
6,3006,
6,3008,
6,3008,
6,3009,
6,3010,
6,3010,
6,3009,
6,3013,
6,3011,
6,3008,
6,3010,
22,3013,
6,3000,
6,3009,
6,3011,
6,3009,
6,3009,
6,3008,
6,3008,
8,3012,
6,3009,
6,3008,
6,3008,
6,3010,
17,3016,
6,3007,
6,3009,
6,3008,
6,3009,
6,3010,
6,3008,
6,3008,
6,3008,
6,3009,
6,3010,
6,3009,
8,3010,
6,3002,
8,3009,
6,3010,
6,3008,
6,3008,
8,3014,
6,3009,
8,3012,
6,3008,
6,3008,
6,3008,
8,3009,
18,2978,
6,3007,
6,3009,
6,3008,
6,3008,
6,3011,
6,3009,
6,3008,
6,3008,
6,3008,
6,3010,
6,3008,
8,3009,
6,3000,
6,3009,
8,3011,
6,3008,
6,3007,
6,3008,
8,3012,
8,3013,
6,3007,
6,3008,
6,3008,
6,3008,
18,3016,
6,3007,
6,3008,
6,3008,
6,3008,
6,3010,
6,3008,
6,3008,
6,3007,
6,3009,
6,3010,
6,3009,
8,3009,
6,3001,
6,3008,
6,3010,
6,3009,
6,3009,
6,3008,
6,3009,
8,3012,
6,3008,
6,3008,
6,3008,
6,3008,
19,3022,
6,3007,
6,3009,
6,3007,
6,3009,
6,3011,
6,3007,
6,3008,
6,3008,
6,3008,
6,3010,
12,3039,
8,3009,
7,3052,
6,3006,
6,3018,
9,2990,
25,3010,
6,3003,
6,3008,
7,3049,
6,3006,
6,3008,
6,3007,
6,3009,
13,3021,
6,3007,
6,3009,
6,3008,
6,3009,
6,3010,
6,3007,
6,3008,
6,3007,
6,3007,
6,3009,
6,3009,
8,3010,
6,2997,
6,3009,
6,3011,
6,3011,
6,3003,
6,3008,
6,3009,
7,3076,
6,3008,
6,3007,
6,3008,
6,3009,
13,3024,
6,3007,
6,3009,
6,3008,
6,3009,
6,3010,
6,3008,
6,3008,
6,3007,
6,3008,
6,3010,
6,3008,
7,3010,
6,3001,
6,3008,
6,3011,
6,3008,
6,3007,
6,3008,
6,3008,
7,3128,
6,3008,
6,3009,
6,3008,
6,3008,
13,3024,
7,2999,
6,3007,
6,3008,
6,3009,
6,3010,
6,3008,
6,3008,
6,3007,
6,3009,
6,3010,
6,3008,
7,3009,
6,2999,
8,3008,
6,3011,
6,3008,
6,3008,
6,3008,
6,3009,
7,3167,
6,3008,
6,3008,
6,3008,
8,3009,
13,3023,
6,3007,
6,3008,
6,3008,
6,3008,
6,3010,
6,3008,
6,3006,
6,3008,
6,3009,
6,3010,
6,3008,
8,3014,
6,2999,
6,3008,
6,3010,
6,3009,
6,3008,
6,3009,
6,3008,
7,3216,
6,3009,
6,3009,
6,3008,
6,3008,
15,3022,
6,3008,
6,3008,
6,3008,
6,3008,
6,3010,
6,3008,
6,3008,
6,3007,
6,3008,
6,3009,
6,3008,
7,3010,
6,2999,
6,3006,
6,3011,
6,3008,
6,3008,
6,3009,
12,3036,
12,3253,
6,2993,
8,3008,
6,3001,
6,3015,
10,3006,
14,3006,
6,3025,
6,2997,
6,3009,
6,3010,
6,3009,
6,3008,
6,3007,
6,3009,
6,3009,
6,3008,
8,3012,
6,2999,
6,3009,
6,3010,
6,3009,
6,3007,
6,3010,
6,3011,
6,3012,
58,3003,
7,2992,
6,3010,
6,3008,
13,3027,
6,3007,
6,3009,
6,3008,
8,3009,
6,3010,
6,3008,
6,3009,
6,3007,
6,3009,
8,3011,
6,3008,
8,3011,
9,2991,
6,3009,
8,3011,
6,3008,
6,3009,
6,3009,
8,3009,
6,3011,
6,3008,
6,3008,
6,3009,
9,3009,
13,3027,
6,3007,
6,3008,
6,3008,
6,3010,
9,3013,
6,3008,
6,3009,
6,3006,
6,3008,
8,3011,
6,3009,
8,3011,
12,3002,
6,3009,
8,3011,
6,3008,
6,3009,
6,3008,
6,3009,
8,3011,
6,3009,
6,3008,
6,3008,
6,3009,
12,3030,
6,3008,
6,3008,
6,3009,
6,3008,
8,3010,
6,3008,
6,3006,
6,3007,
6,3008,
8,3011,
6,3010,
8,3011,
12,2998,
6,3008,
8,3011,
6,3008,
6,3008,
6,3008,
6,3008,
8,3011,
6,3008,
6,3008,
6,3008,
6,3008,
11,3031,
6,3004,
6,3008,
6,3007,
6,3009,
8,3010,
6,3008,
6,3009,
6,3007,
6,3008,
8,3010,
6,3008,
8,3010,
12,2999,
6,3008,
8,3011,
6,3008,
6,3008,
6,3007,
6,3007,
8,3010,
6,3008,
7,3009,
6,3007,
6,3008,
11,3023,
6,3007,
6,3008,
6,3008,
8,3049,
12,3032,
6,2994,
6,3005,
6,2997,
8,3023,
16,3009,
6,3020,
8,3002,
12,2996,
8,3007,
6,3010,
6,3007,
6,3008,
6,3007,
8,3007,
6,3010,
6,3007,
6,3008,
6,3008,
6,3010,
22,3044,
30,3000,
30,3008,
31,3017,
27,3009,
31,3011,
30,3010,
30,3010,
30,3009,
30,3010,
33,3011,
28,3011,
29,3012,
32,3002,
30,3010,
31,3011,
30,3010,
30,3009,
30,3010,
27,3012,
30,3012,
30,3017,
30,3006,
12,3009,
12,3009,
17,3018,
12,3003,
12,3009,
12,3009,
12,3010,
14,3011,
12,3009,
12,3009,
12,3008,
12,3009,
14,3011,
12,3008,
13,3015,
15,3003,
13,3009,
12,3010,
12,3010,
12,3008,
12,3010,
14,3009,
12,3009,
12,3009,
12,3009,
12,3009,
14,3009,
14,3021,
12,3005,
12,3009,
12,3009,
14,3010,
12,3011,
12,3010,
12,3008,
12,3008,
14,3010,
12,3010,
12,3009,
13,3010,
16,3002,
14,3010,
12,3010,
12,3009,
12,3010,
12,3009,
14,3016,
12,3010,
12,3009,
12,3010,
12,3009,
12,3010,
16,3013,
12,3003,
12,3009,
12,3009,
12,3010,
12,3011,
12,3014,
9,2998,
11,3008,
14,3009,
12,3010,
12,3010,
14,3011,
20,3001,
15,3008,
12,3010,
12,3008,
12,3010,
12,3009,
14,3011,
12,3011,
12,3010,
12,3010,
12,3010,
12,3009,
16,3013,
12,3005,
12,3010,
12,3011,
12,3011,
14,3011,
12,3010,
14,3010,
12,3008,
15,3011,
12,3010,
12,3010,
13,3011,
22,3007,
14,2993,
14,3015,
12,3004,
23,3005,
34,3012,
12,3003,
13,3009,
12,3009,
12,3010,
12,3009,
12,3009,
12,3040,
9,2999,
10,3018,
12,3009,
16,3016,
12,3006,
12,3009,
12,3009,
12,3007,
14,3010,
12,3011,
12,3009,
14,3011,
21,3003,
14,3009,
12,3010,
12,3010,
12,3009,
12,2999,
14,3010,
12,3011,
12,3008,
12,3009,
12,3009,
15,3009,
12,3011,
12,3001,
12,3009,
12,3009,
14,3010,
12,3011,
12,3009,
12,3009,
12,3009,
47,3014,
78,3010,
75,3010,
75,3010,
65,3008,
77,3011,
77,3011,
77,3008,
75,3025,
77,3008,
75,3010,
78,3015,
75,3010,
77,3012,
75,3006,
76,3013,
77,3006,
77,3008,
76,3020,
77,3011,
77,3005,
76,3009,
76,3005,
76,3005,
76,3002,
77,3008,
76,3010,
76,3009,
75,3011,
60,3021,
76,2994,
75,3015,
77,3009,
76,3015,
77,3009,
77,3015,
77,3010,
76,3015,
77,3011,
75,3012,
78,3012,
75,3012,
77,3004,
75,3011,
77,3008,
76,3006,
77,3009,
75,3010,
77,3009,
75,3003,
79,3008,
75,3029,
77,3007,
73,3014,
15,3016,
8,3008,
6,3011,
6,3009,
6,3009,
6,3007,
8,3008,
6,3009,
6,3008,
6,3008,
6,3008,
8,3008,
6,3010,
6,3001,
6,3008,
6,3007,
6,3008,
8,3010,
6,3007,
6,3007,
6,2959,
6,3007,
8,3010,
6,3007,
8,3010,
16,3019,
6,3007,
8,3007,
6,3007,
6,3007,
6,3008,
6,3009,
7,3049,
10,3017,
6,2998,
10,2996,
6,3004,
6,3018,
15,3000,
17,3020,
6,3001,
8,3008,
8,3011,
6,3010,
6,3009,
6,2903,
10,3017,
8,3009,
6,3008,
7,3014,
16,3019,
6,3008,
8,3011,
6,3008,
6,3008,
6,3007,
6,3009,
8,3012,
6,3008,
6,3008,
6,3008,
8,3009,
8,3009,
6,3000,
6,3009,
6,3008,
6,3008,
6,3010,
6,3008,
6,3008,
6,2851,
8,3014,
6,3010,
6,3009,
7,3053,
18,3020,
11,3010,
6,3010,
6,3008,
6,3008,
6,3008,
8,2999,
6,3011,
6,3009,
6,3008,
6,3009,
6,3010,
9,3011,
6,2999,
6,3009,
6,3008,
6,3009,
8,3010,
6,3008,
6,3006,
6,2802,
8,3010,
6,3011,
6,3008,
7,3101,
19,3022,
8,3007,
6,3010,
6,3009,
6,3008,
6,3009,
8,3009,
6,3011,
6,3008,
6,3008,
6,3008,
8,3008,
6,3009,
6,3002,
6,3008,
6,3008,
8,3009,
6,3010,
6,3008,
6,3009,
8,3008,
8,3009,
6,3010,
6,3009,
7,3145,
13,3020,
6,3005,
6,3010,
6,3008,
6,3008,
6,3009,
8,3009,
6,3011,
6,3009,
6,3009,
6,3009,
6,3009,
8,3011,
6,2999,
6,3009,
6,3010,
9,3010,
8,3010,
6,3009,
6,3009,
8,3008,
6,3009,
8,3011,
6,3008,
7,3188,
15,3033,
6,3007,
8,3011,
6,3009,
6,3009,
6,3008,
6,3009,
8,3011,
6,3008,
6,3009,
8,3010,
6,3008,
8,3010,
6,3000,
6,3009,
6,3008,
6,3013,
9,3020,
6,3013,
6,3006,
17,3000,
22,3012,
8,3004,
6,3008,
8,3249,
13,3024,
6,3007,
8,3009,
6,3008,
6,3008,
6,3008,
6,3008,
8,3011,
6,3009,
6,3008,
6,3009,
8,3009,
8,3011,
6,3000,
6,3008,
6,3018,
8,3010,
6,3012,
6,3008,
6,3007,
8,3009,
8,3009,
6,3010,
6,3008,
6,3009,
13,3023,
8,3006,
6,3009,
6,3008,
6,3008,
6,3007,
6,3009,
8,3012,
6,3008,
6,3007,
6,3007,
6,3009,
8,3011,
6,2996,
6,3008,
6,3008,
6,3008,
8,3010,
6,3008,
6,3007,
8,3007,
6,3009,
8,3011,
6,3008,
6,3008,
13,3022,
6,3008,
8,3010,
6,3009,
6,3007,
7,3018,
6,3008,
8,3011,
6,3008,
6,3009,
6,3008,
6,3008,
8,3010,
6,3000,
6,3009,
6,3008,
6,3009,
8,3011,
6,3007,
6,3008,
8,3007,
8,3009,
8,3010,
6,3009,
6,3007,
13,3022,
6,3008,
8,3011,
6,3008,
6,3007,
6,3008,
6,3007,
9,3025,
6,3007,
6,3008,
6,3008,
6,3009,
8,3010,
6,2999,
6,3009,
6,3007,
6,3008,
8,3011,
6,3008,
6,3008,
8,3008,
6,3007,
9,3011,
6,3007,
6,3007,
13,3024,
6,3007,
8,3010,
6,3008,
6,3008,
6,3008,
6,3008,
8,3011,
6,3008,
6,3008,
6,3009,
6,3009,
8,3009,
6,2985,
6,3009,
6,3008,
8,3009,
6,3010,
6,3008,
6,3008,
8,3009,
6,3008,
8,3010,
6,3008,
6,3008,
12,3052,
9,3006,
6,3019,
6,3030,
6,3004,
6,3044,
20,2990,
24,3008,
7,2989,
6,3007,
6,3008,
6,3009,
8,3012,
11,2998,
6,3008,
6,3008,
6,3009,
8,3010,
6,3008,
6,3009,
8,3008,
6,3008,
6,3010,
6,3009,
6,3008,
8,3022,
8,3007,
6,3009,
6,3008,
6,3008,
6,3008,
8,3009,
6,3010,
6,3008,
6,3008,
6,3008,
8,3009,
6,3009,
11,3000,
6,3008,
6,3007,
8,3008,
6,3010,
6,3008,
6,3007,
8,3008,
8,3009,
6,3010,
6,3008,
6,3008,
9,3041,
9,3005,
6,3010,
6,3008,
6,3009,
6,3007,
8,3009,
6,3011,
6,3009,
6,3007,
6,3008,
8,3009,
6,3009,
11,3000,
6,3008,
6,3016,
8,3008,
6,3010,
6,3009,
6,3009,
8,3008,
8,3009,
6,3009,
6,3010,
6,3009,
9,3021,
8,3005,
8,3011,
6,3009,
6,3009,
6,3009,
6,3009,
8,3012,
6,3009,
6,3009,
6,3009,
6,3009,
8,3011,
12,2998,
6,3008,
6,3008,
6,3010,
9,3018,
6,3008,
6,3008,
8,3009,
6,3008,
8,3011,
6,3009,
6,3008,
8,3012,
6,3003,
8,3011,
6,3009,
6,3009,
6,3008,
6,3009,
8,3011,
6,3009,
6,3009,
6,3008,
6,3009,
8,3034,
16,2992,
6,3008,
7,3012,
6,3008,
8,3011,
6,3008,
6,3008,
8,3008,
6,3008,
8,3011,
6,3008,
6,3009,
8,3013,
6,3003,
8,3011,
6,3003,
6,3008,
6,3008,
9,3009,
6,3013,
6,3008,
14,3060,
10,3001,
8,2998,
6,3021,
15,3011,
6,3032,
8,3009,
13,3038,
6,2998,
6,3009,
6,3009,
8,3009,
8,3010,
6,3009,
6,3008,
6,3008,
8,3014,
8,3002,
6,3010,
6,3009,
6,3008,
6,3007,
8,3009,
8,3012,
6,3008,
6,3008,
6,3009,
8,3008,
6,3009,
15,2994,
6,3007,
6,3008,
8,3008,
6,3009,
6,3009,
6,3007,
8,3009,
8,3009,
6,3010,
6,3008,
6,3007,
7,3081,
8,3003,
6,3010,
6,3008,
6,3008,
6,3008,
8,3010,
6,3010,
6,3008,
6,3009,
6,3008,
8,3009,
6,3009,
15,2999,
6,3008,
6,3008,
8,3009,
6,3011,
6,3008,
6,3008,
8,3007,
8,3009,
6,3010,
6,3008,
6,3008,
6,3007,
8,3000,
6,3009,
6,3009,
6,3007,
6,3007,
8,3008,
6,3009,
6,3008,
6,3008,
6,3007,
8,3008,
6,3009,
16,2998,
6,3008,
6,3008,
8,3009,
6,3010,
6,3008,
6,3008,
7,3008,
8,3017,
6,3010,
6,3008,
6,3008,
6,3007,
8,3004,
6,3009,
6,3007,
6,3008,
6,3008,
8,3008,
6,3010,
6,3007,
6,3008,
12,3009,
8,3009,
6,3010,
7,3003,
13,3014,
6,3007,
8,3009,
6,3010,
6,3008,
6,3008,
7,3009,
8,3009,
6,3010,
6,3007,
6,3008,
6,3008,
21,3026,
6,3012,
6,3008,
6,3009,
6,3007,
8,3009,
6,3011,
6,3008,
6,3008,
6,3007,
8,3009,
10,3020,
15,3028,
6,3005,
6,3008,
8,3009,
8,3011,
13,3023,
6,3048,
11,3033,
6,3014,
8,3010,
15,2995,
18,3042,
7,2981,
8,3001,
8,3011,
6,3009,
6,3008,
6,3008,
6,3008,
8,3012,
6,3008,
6,3008,
6,3008,
6,3008,
8,3009,
16,3018,
6,3007,
6,3008,
6,3008,
8,3011,
6,3008,
6,3008,
7,3009,
6,3008,
6,3010,
6,3009,
6,3008,
6,3007,
8,3001,
6,3010,
6,3008,
6,3008,
6,3008,
6,3010,
8,3012,
6,3009,
6,3009,
6,3008,
6,3008,
8,2976,
16,3018,
6,3008,
6,3008,
8,3009,
6,3012,
6,3008,
6,3009,
7,3010,
8,3009,
6,3010,
6,3009,
6,3009,
6,3009,
8,3002,
6,3011,
6,3010,
6,3000,
6,3010,
6,3008,
8,3011,
7,3000,
6,3009,
6,3009,
8,3009,
6,2928,
18,3007,
6,3008,
6,3008,
9,3010,
6,3011,
6,3008,
6,3009,
8,3010,
8,3009,
6,3012,
6,3009,
6,3008,
6,3009,
6,3002,
8,3011,
6,3009,
6,3009,
6,3008,
6,3009,
8,3012,
6,3009,
6,3005,
6,3008,
6,3008,
6,2879,
19,3022,
6,3008,
6,3009,
6,3009,
9,3012,
6,3008,
6,3008,
8,3009,
6,3005,
8,3014,
6,3009,
6,3008,
6,3008,
8,3002,
6,3010,
6,3008,
6,3008,
6,3008,
8,3008,
6,3010,
6,3008,
6,3008,
6,3008,
9,3008,
6,2837,
19,3024,
6,3005,
6,3007,
8,3010,
6,3022,
6,3004,
6,3007,
8,3009,
8,3007,
6,3011,
6,3008,
6,3008,
6,3008,
8,3017,
12,3015,
14,3008,
12,2997,
15,3013,
28,3018,
12,3028,
12,3001,
12,3008,
12,3009,
14,3010,
12,2792,
12,3009,
18,3020,
12,3009,
14,3008,
12,3010,
12,3009,
12,3007,
14,3008,
14,3009,
11,3032,
9,3009,
9,3010,
11,3009,
12,3009,
14,3004,
12,3009,
12,3009,
12,3009,
12,3009,
14,3011,
12,3009,
12,3009,
12,3008,
12,3008,
16,3011,
12,3009,
24,3023,
12,3008,
12,3010,
14,3010,
12,3009,
12,3007,
14,3008,
14,3009,
14,3010,
12,3009,
12,3009,
12,3009,
50,3008,
6,3001,
6,3007,
6,3007,
6,3007,
8,3008,
6,3010,
6,3007,
6,3007,
6,3007,
8,3008,
8,3011,
6,3007,
18,3034,
6,3008,
8,3008,
6,3012,
6,3008,
6,3007,
8,3008,
8,3008,
8,3010,
6,3008,
6,3008,
6,3009,
8,3008,
8,3001,
6,3008,
6,3008,
6,3008,
8,3008,
6,3010,
6,3008,
6,3008,
6,3008,
8,3009,
8,3010,
6,3008,
52,3027,
77,3008,
77,3018,
77,3008,
75,3010,
78,3009,
72,3010,
79,3008,
75,3010,
78,3009,
75,3010,
78,3010,
77,3011,
74,2996,
75,3008,
78,3012,
75,3009,
78,3014,
77,3015,
78,3015,
